location_name,location,abbreviation,population,numili,count_rate1per100k,count_rate2per100k,Y,W,cdcformat,start_date,end_date
Idaho,16,ID,1900923,262.0,19,38,2022,11,202211,2022-03-13,2022-03-19
Idaho,16,ID,1900923,173.0,19,38,2022,12,202212,2022-03-20,2022-03-26
Idaho,16,ID,1900923,154.0,19,38,2022,13,202213,2022-03-27,2022-04-02
Idaho,16,ID,1900923,130.0,19,38,2022,14,202214,2022-04-03,2022-04-09
Idaho,16,ID,1900923,111.0,19,38,2022,15,202215,2022-04-10,2022-04-16
Idaho,16,ID,1900923,133.0,19,38,2022,16,202216,2022-04-17,2022-04-23
Idaho,16,ID,1900923,115.0,19,38,2022,17,202217,2022-04-24,2022-04-30
Idaho,16,ID,1900923,118.0,19,38,2022,18,202218,2022-05-01,2022-05-07
Idaho,16,ID,1900923,92.0,19,38,2022,19,202219,2022-05-08,2022-05-14
Idaho,16,ID,1900923,91.0,19,38,2022,20,202220,2022-05-15,2022-05-21
Idaho,16,ID,1900923,125.0,19,38,2022,21,202221,2022-05-22,2022-05-28
Idaho,16,ID,1900923,104.0,19,38,2022,22,202222,2022-05-29,2022-06-04
Idaho,16,ID,1900923,77.0,19,38,2022,23,202223,2022-06-05,2022-06-11
Idaho,16,ID,1900923,64.0,19,38,2022,24,202224,2022-06-12,2022-06-18
Idaho,16,ID,1900923,89.0,19,38,2022,25,202225,2022-06-19,2022-06-25
Idaho,16,ID,1900923,72.0,19,38,2022,26,202226,2022-06-26,2022-07-02
Idaho,16,ID,1900923,90.0,19,38,2022,27,202227,2022-07-03,2022-07-09
Idaho,16,ID,1900923,77.0,19,38,2022,28,202228,2022-07-10,2022-07-16
Idaho,16,ID,1900923,60.0,19,38,2022,29,202229,2022-07-17,2022-07-23
Idaho,16,ID,1900923,53.0,19,38,2022,30,202230,2022-07-24,2022-07-30
Idaho,16,ID,1900923,67.0,19,38,2022,31,202231,2022-07-31,2022-08-06
Idaho,16,ID,1900923,47.0,19,38,2022,32,202232,2022-08-07,2022-08-13
Idaho,16,ID,1900923,44.0,19,38,2022,33,202233,2022-08-14,2022-08-20
Idaho,16,ID,1900923,76.0,19,38,2022,34,202234,2022-08-21,2022-08-27
Idaho,16,ID,1900923,77.0,19,38,2022,35,202235,2022-08-28,2022-09-03
Idaho,16,ID,1900923,71.0,19,38,2022,36,202236,2022-09-04,2022-09-10
Idaho,16,ID,1900923,68.0,19,38,2022,37,202237,2022-09-11,2022-09-17
Idaho,16,ID,1900923,53.0,19,38,2022,38,202238,2022-09-18,2022-09-24
Idaho,16,ID,1900923,67.0,19,38,2022,39,202239,2022-09-25,2022-10-01
Idaho,16,ID,1900923,75.0,19,38,2022,40,202240,2022-10-02,2022-10-08
Idaho,16,ID,1900923,69.0,19,38,2022,41,202241,2022-10-09,2022-10-15
Idaho,16,ID,1900923,90.0,19,38,2022,42,202242,2022-10-16,2022-10-22
Idaho,16,ID,1900923,104.0,19,38,2022,43,202243,2022-10-23,2022-10-29
Idaho,16,ID,1900923,180.0,19,38,2022,44,202244,2022-10-30,2022-11-05
Idaho,16,ID,1900923,255.0,19,38,2022,45,202245,2022-11-06,2022-11-12
Idaho,16,ID,1900923,483.0,19,38,2022,46,202246,2022-11-13,2022-11-19
Idaho,16,ID,1900923,817.0,19,38,2022,47,202247,2022-11-20,2022-11-26
Idaho,16,ID,1900923,733.0,19,38,2022,48,202248,2022-11-27,2022-12-03
Idaho,16,ID,1900923,868.0,19,38,2022,49,202249,2022-12-04,2022-12-10
Idaho,16,ID,1900923,933.0,19,38,2022,50,202250,2022-12-11,2022-12-17
Idaho,16,ID,1900923,948.0,19,38,2022,51,202251,2022-12-18,2022-12-24
Illinois,17,IL,12671469,815.0,127,253,2021,40,202140,2021-10-03,2021-10-09
Illinois,17,IL,12671469,797.0,127,253,2021,41,202141,2021-10-10,2021-10-16
Illinois,17,IL,12671469,843.0,127,253,2021,42,202142,2021-10-17,2021-10-23
Illinois,17,IL,12671469,840.0,127,253,2021,43,202143,2021-10-24,2021-10-30
Illinois,17,IL,12671469,892.0,127,253,2021,44,202144,2021-10-31,2021-11-06
Illinois,17,IL,12671469,959.0,127,253,2021,45,202145,2021-11-07,2021-11-13
Illinois,17,IL,12671469,1094.0,127,253,2021,46,202146,2021-11-14,2021-11-20
Illinois,17,IL,12671469,1169.0,127,253,2021,47,202147,2021-11-21,2021-11-27
Illinois,17,IL,12671469,1487.0,127,253,2021,48,202148,2021-11-28,2021-12-04
Illinois,17,IL,12671469,1580.0,127,253,2021,49,202149,2021-12-05,2021-12-11
Illinois,17,IL,12671469,1728.0,127,253,2021,50,202150,2021-12-12,2021-12-18
Illinois,17,IL,12671469,2303.0,127,253,2021,51,202151,2021-12-19,2021-12-25
Illinois,17,IL,12671469,2929.0,127,253,2021,52,202152,2021-12-26,2022-01-01
Illinois,17,IL,12671469,2692.0,127,253,2022,1,202201,2022-01-02,2022-01-08
Illinois,17,IL,12671469,1772.0,127,253,2022,2,202202,2022-01-09,2022-01-15
Illinois,17,IL,12671469,1287.0,127,253,2022,3,202203,2022-01-16,2022-01-22
Illinois,17,IL,12671469,950.0,127,253,2022,4,202204,2022-01-23,2022-01-29
Illinois,17,IL,12671469,635.0,127,253,2022,5,202205,2022-01-30,2022-02-05
Illinois,17,IL,12671469,674.0,127,253,2022,6,202206,2022-02-06,2022-02-12
Illinois,17,IL,12671469,768.0,127,253,2022,7,202207,2022-02-13,2022-02-19
Illinois,17,IL,12671469,918.0,127,253,2022,8,202208,2022-02-20,2022-02-26
Illinois,17,IL,12671469,1033.0,127,253,2022,9,202209,2022-02-27,2022-03-05
Illinois,17,IL,12671469,1186.0,127,253,2022,10,202210,2022-03-06,2022-03-12
Illinois,17,IL,12671469,1405.0,127,253,2022,11,202211,2022-03-13,2022-03-19
Illinois,17,IL,12671469,1498.0,127,253,2022,12,202212,2022-03-20,2022-03-26
Illinois,17,IL,12671469,1581.0,127,253,2022,13,202213,2022-03-27,2022-04-02
Illinois,17,IL,12671469,1654.0,127,253,2022,14,202214,2022-04-03,2022-04-09
Illinois,17,IL,12671469,1799.0,127,253,2022,15,202215,2022-04-10,2022-04-16
Illinois,17,IL,12671469,1881.0,127,253,2022,16,202216,2022-04-17,2022-04-23
Illinois,17,IL,12671469,1908.0,127,253,2022,17,202217,2022-04-24,2022-04-30
Illinois,17,IL,12671469,1845.0,127,253,2022,18,202218,2022-05-01,2022-05-07
Illinois,17,IL,12671469,1983.0,127,253,2022,19,202219,2022-05-08,2022-05-14
Illinois,17,IL,12671469,1753.0,127,253,2022,20,202220,2022-05-15,2022-05-21
Illinois,17,IL,12671469,1580.0,127,253,2022,21,202221,2022-05-22,2022-05-28
Illinois,17,IL,12671469,1572.0,127,253,2022,22,202222,2022-05-29,2022-06-04
Illinois,17,IL,12671469,1316.0,127,253,2022,23,202223,2022-06-05,2022-06-11
Illinois,17,IL,12671469,1098.0,127,253,2022,24,202224,2022-06-12,2022-06-18
Illinois,17,IL,12671469,1009.0,127,253,2022,25,202225,2022-06-19,2022-06-25
Illinois,17,IL,12671469,991.0,127,253,2022,26,202226,2022-06-26,2022-07-02
Illinois,17,IL,12671469,1006.0,127,253,2022,27,202227,2022-07-03,2022-07-09
Illinois,17,IL,12671469,1034.0,127,253,2022,28,202228,2022-07-10,2022-07-16
Illinois,17,IL,12671469,1107.0,127,253,2022,29,202229,2022-07-17,2022-07-23
Illinois,17,IL,12671469,1058.0,127,253,2022,30,202230,2022-07-24,2022-07-30
Illinois,17,IL,12671469,1063.0,127,253,2022,31,202231,2022-07-31,2022-08-06
Illinois,17,IL,12671469,1066.0,127,253,2022,32,202232,2022-08-07,2022-08-13
Illinois,17,IL,12671469,974.0,127,253,2022,33,202233,2022-08-14,2022-08-20
Illinois,17,IL,12671469,1290.0,127,253,2022,34,202234,2022-08-21,2022-08-27
Illinois,17,IL,12671469,1502.0,127,253,2022,35,202235,2022-08-28,2022-09-03
Illinois,17,IL,12671469,1575.0,127,253,2022,36,202236,2022-09-04,2022-09-10
Illinois,17,IL,12671469,1385.0,127,253,2022,37,202237,2022-09-11,2022-09-17
Illinois,17,IL,12671469,1442.0,127,253,2022,38,202238,2022-09-18,2022-09-24
Illinois,17,IL,12671469,1560.0,127,253,2022,39,202239,2022-09-25,2022-10-01
Illinois,17,IL,12671469,1759.0,127,253,2022,40,202240,2022-10-02,2022-10-08
Illinois,17,IL,12671469,2090.0,127,253,2022,41,202241,2022-10-09,2022-10-15
Illinois,17,IL,12671469,2422.0,127,253,2022,42,202242,2022-10-16,2022-10-22
Illinois,17,IL,12671469,2846.0,127,253,2022,43,202243,2022-10-23,2022-10-29
Illinois,17,IL,12671469,3459.0,127,253,2022,44,202244,2022-10-30,2022-11-05
Illinois,17,IL,12671469,3770.0,127,253,2022,45,202245,2022-11-06,2022-11-12
Illinois,17,IL,12671469,3802.0,127,253,2022,46,202246,2022-11-13,2022-11-19
Illinois,17,IL,12671469,5021.0,127,253,2022,47,202247,2022-11-20,2022-11-26
Illinois,17,IL,12671469,5396.0,127,253,2022,48,202248,2022-11-27,2022-12-03
Illinois,17,IL,12671469,4861.0,127,253,2022,49,202249,2022-12-04,2022-12-10
Illinois,17,IL,12671469,3254.0,127,253,2022,50,202250,2022-12-11,2022-12-17
Illinois,17,IL,12671469,2347.0,127,253,2022,51,202251,2022-12-18,2022-12-24
Indiana,18,IN,6805985,779.0,68,136,2021,40,202140,2021-10-03,2021-10-09
Indiana,18,IN,6805985,720.0,68,136,2021,41,202141,2021-10-10,2021-10-16
Indiana,18,IN,6805985,669.0,68,136,2021,42,202142,2021-10-17,2021-10-23
Indiana,18,IN,6805985,679.0,68,136,2021,43,202143,2021-10-24,2021-10-30
Indiana,18,IN,6805985,795.0,68,136,2021,44,202144,2021-10-31,2021-11-06
Indiana,18,IN,6805985,945.0,68,136,2021,45,202145,2021-11-07,2021-11-13
Indiana,18,IN,6805985,1023.0,68,136,2021,46,202146,2021-11-14,2021-11-20
Indiana,18,IN,6805985,982.0,68,136,2021,47,202147,2021-11-21,2021-11-27
Indiana,18,IN,6805985,1325.0,68,136,2021,48,202148,2021-11-28,2021-12-04
Indiana,18,IN,6805985,1363.0,68,136,2021,49,202149,2021-12-05,2021-12-11
Indiana,18,IN,6805985,1492.0,68,136,2021,50,202150,2021-12-12,2021-12-18
Indiana,18,IN,6805985,1621.0,68,136,2021,51,202151,2021-12-19,2021-12-25
Indiana,18,IN,6805985,1849.0,68,136,2021,52,202152,2021-12-26,2022-01-01
Indiana,18,IN,6805985,1600.0,68,136,2022,1,202201,2022-01-02,2022-01-08
Indiana,18,IN,6805985,1482.0,68,136,2022,2,202202,2022-01-09,2022-01-15
Indiana,18,IN,6805985,1097.0,68,136,2022,3,202203,2022-01-16,2022-01-22
Indiana,18,IN,6805985,705.0,68,136,2022,4,202204,2022-01-23,2022-01-29
Indiana,18,IN,6805985,494.0,68,136,2022,5,202205,2022-01-30,2022-02-05
Indiana,18,IN,6805985,421.0,68,136,2022,6,202206,2022-02-06,2022-02-12
Indiana,18,IN,6805985,525.0,68,136,2022,7,202207,2022-02-13,2022-02-19
Indiana,18,IN,6805985,490.0,68,136,2022,8,202208,2022-02-20,2022-02-26
Indiana,18,IN,6805985,591.0,68,136,2022,9,202209,2022-02-27,2022-03-05
Indiana,18,IN,6805985,637.0,68,136,2022,10,202210,2022-03-06,2022-03-12
Indiana,18,IN,6805985,905.0,68,136,2022,11,202211,2022-03-13,2022-03-19
Indiana,18,IN,6805985,769.0,68,136,2022,12,202212,2022-03-20,2022-03-26
Indiana,18,IN,6805985,739.0,68,136,2022,13,202213,2022-03-27,2022-04-02
Indiana,18,IN,6805985,806.0,68,136,2022,14,202214,2022-04-03,2022-04-09
Indiana,18,IN,6805985,727.0,68,136,2022,15,202215,2022-04-10,2022-04-16
Indiana,18,IN,6805985,758.0,68,136,2022,16,202216,2022-04-17,2022-04-23
Indiana,18,IN,6805985,833.0,68,136,2022,17,202217,2022-04-24,2022-04-30
Indiana,18,IN,6805985,805.0,68,136,2022,18,202218,2022-05-01,2022-05-07
Indiana,18,IN,6805985,811.0,68,136,2022,19,202219,2022-05-08,2022-05-14
Indiana,18,IN,6805985,779.0,68,136,2022,20,202220,2022-05-15,2022-05-21
Indiana,18,IN,6805985,640.0,68,136,2022,21,202221,2022-05-22,2022-05-28
Indiana,18,IN,6805985,729.0,68,136,2022,22,202222,2022-05-29,2022-06-04
Indiana,18,IN,6805985,631.0,68,136,2022,23,202223,2022-06-05,2022-06-11
Indiana,18,IN,6805985,548.0,68,136,2022,24,202224,2022-06-12,2022-06-18
Indiana,18,IN,6805985,587.0,68,136,2022,25,202225,2022-06-19,2022-06-25
Indiana,18,IN,6805985,527.0,68,136,2022,26,202226,2022-06-26,2022-07-02
Indiana,18,IN,6805985,562.0,68,136,2022,27,202227,2022-07-03,2022-07-09
Indiana,18,IN,6805985,549.0,68,136,2022,28,202228,2022-07-10,2022-07-16
Indiana,18,IN,6805985,605.0,68,136,2022,29,202229,2022-07-17,2022-07-23
Indiana,18,IN,6805985,620.0,68,136,2022,30,202230,2022-07-24,2022-07-30
Indiana,18,IN,6805985,596.0,68,136,2022,31,202231,2022-07-31,2022-08-06
Indiana,18,IN,6805985,449.0,68,136,2022,32,202232,2022-08-07,2022-08-13
Indiana,18,IN,6805985,877.0,68,136,2022,33,202233,2022-08-14,2022-08-20
Indiana,18,IN,6805985,910.0,68,136,2022,34,202234,2022-08-21,2022-08-27
Indiana,18,IN,6805985,792.0,68,136,2022,35,202235,2022-08-28,2022-09-03
Indiana,18,IN,6805985,866.0,68,136,2022,36,202236,2022-09-04,2022-09-10
Indiana,18,IN,6805985,799.0,68,136,2022,37,202237,2022-09-11,2022-09-17
Indiana,18,IN,6805985,1064.0,68,136,2022,38,202238,2022-09-18,2022-09-24
Indiana,18,IN,6805985,1108.0,68,136,2022,39,202239,2022-09-25,2022-10-01
Indiana,18,IN,6805985,1322.0,68,136,2022,40,202240,2022-10-02,2022-10-08
Indiana,18,IN,6805985,1384.0,68,136,2022,41,202241,2022-10-09,2022-10-15
Indiana,18,IN,6805985,1279.0,68,136,2022,42,202242,2022-10-16,2022-10-22
Indiana,18,IN,6805985,1465.0,68,136,2022,43,202243,2022-10-23,2022-10-29
Indiana,18,IN,6805985,1782.0,68,136,2022,44,202244,2022-10-30,2022-11-05
Indiana,18,IN,6805985,2061.0,68,136,2022,45,202245,2022-11-06,2022-11-12
Indiana,18,IN,6805985,2274.0,68,136,2022,46,202246,2022-11-13,2022-11-19
Indiana,18,IN,6805985,3788.0,68,136,2022,47,202247,2022-11-20,2022-11-26
Indiana,18,IN,6805985,4803.0,68,136,2022,48,202248,2022-11-27,2022-12-03
Indiana,18,IN,6805985,4679.0,68,136,2022,49,202249,2022-12-04,2022-12-10
Indiana,18,IN,6805985,3967.0,68,136,2022,50,202250,2022-12-11,2022-12-17
Indiana,18,IN,6805985,2705.0,68,136,2022,51,202251,2022-12-18,2022-12-24
Iowa,19,IA,3193079,93.0,32,64,2021,40,202140,2021-10-03,2021-10-09
Iowa,19,IA,3193079,100.0,32,64,2021,41,202141,2021-10-10,2021-10-16
Iowa,19,IA,3193079,67.0,32,64,2021,42,202142,2021-10-17,2021-10-23
Iowa,19,IA,3193079,75.0,32,64,2021,43,202143,2021-10-24,2021-10-30
Iowa,19,IA,3193079,101.0,32,64,2021,44,202144,2021-10-31,2021-11-06
Iowa,19,IA,3193079,105.0,32,64,2021,45,202145,2021-11-07,2021-11-13
Iowa,19,IA,3193079,90.0,32,64,2021,46,202146,2021-11-14,2021-11-20
Iowa,19,IA,3193079,86.0,32,64,2021,47,202147,2021-11-21,2021-11-27
Iowa,19,IA,3193079,143.0,32,64,2021,48,202148,2021-11-28,2021-12-04
Iowa,19,IA,3193079,235.0,32,64,2021,49,202149,2021-12-05,2021-12-11
Iowa,19,IA,3193079,236.0,32,64,2021,50,202150,2021-12-12,2021-12-18
Iowa,19,IA,3193079,152.0,32,64,2021,51,202151,2021-12-19,2021-12-25
Iowa,19,IA,3193079,150.0,32,64,2021,52,202152,2021-12-26,2022-01-01
Iowa,19,IA,3193079,210.0,32,64,2022,1,202201,2022-01-02,2022-01-08
Iowa,19,IA,3193079,167.0,32,64,2022,2,202202,2022-01-09,2022-01-15
Iowa,19,IA,3193079,87.0,32,64,2022,3,202203,2022-01-16,2022-01-22
Iowa,19,IA,3193079,107.0,32,64,2022,4,202204,2022-01-23,2022-01-29
Iowa,19,IA,3193079,111.0,32,64,2022,5,202205,2022-01-30,2022-02-05
Iowa,19,IA,3193079,119.0,32,64,2022,6,202206,2022-02-06,2022-02-12
Iowa,19,IA,3193079,82.0,32,64,2022,7,202207,2022-02-13,2022-02-19
Iowa,19,IA,3193079,86.0,32,64,2022,8,202208,2022-02-20,2022-02-26
Iowa,19,IA,3193079,111.0,32,64,2022,9,202209,2022-02-27,2022-03-05
Iowa,19,IA,3193079,88.0,32,64,2022,10,202210,2022-03-06,2022-03-12
Iowa,19,IA,3193079,108.0,32,64,2022,11,202211,2022-03-13,2022-03-19
Iowa,19,IA,3193079,89.0,32,64,2022,12,202212,2022-03-20,2022-03-26
Iowa,19,IA,3193079,82.0,32,64,2022,13,202213,2022-03-27,2022-04-02
Iowa,19,IA,3193079,82.0,32,64,2022,14,202214,2022-04-03,2022-04-09
Iowa,19,IA,3193079,77.0,32,64,2022,15,202215,2022-04-10,2022-04-16
Iowa,19,IA,3193079,75.0,32,64,2022,16,202216,2022-04-17,2022-04-23
Iowa,19,IA,3193079,67.0,32,64,2022,17,202217,2022-04-24,2022-04-30
Iowa,19,IA,3193079,63.0,32,64,2022,18,202218,2022-05-01,2022-05-07
Iowa,19,IA,3193079,55.0,32,64,2022,19,202219,2022-05-08,2022-05-14
Iowa,19,IA,3193079,46.0,32,64,2022,20,202220,2022-05-15,2022-05-21
Iowa,19,IA,3193079,37.0,32,64,2022,21,202221,2022-05-22,2022-05-28
Iowa,19,IA,3193079,43.0,32,64,2022,22,202222,2022-05-29,2022-06-04
Iowa,19,IA,3193079,37.0,32,64,2022,23,202223,2022-06-05,2022-06-11
Iowa,19,IA,3193079,37.0,32,64,2022,24,202224,2022-06-12,2022-06-18
Iowa,19,IA,3193079,34.0,32,64,2022,25,202225,2022-06-19,2022-06-25
Iowa,19,IA,3193079,28.0,32,64,2022,26,202226,2022-06-26,2022-07-02
Iowa,19,IA,3193079,30.0,32,64,2022,27,202227,2022-07-03,2022-07-09
Iowa,19,IA,3193079,25.0,32,64,2022,28,202228,2022-07-10,2022-07-16
Iowa,19,IA,3193079,30.0,32,64,2022,29,202229,2022-07-17,2022-07-23
Iowa,19,IA,3193079,29.0,32,64,2022,30,202230,2022-07-24,2022-07-30
Iowa,19,IA,3193079,31.0,32,64,2022,31,202231,2022-07-31,2022-08-06
Iowa,19,IA,3193079,30.0,32,64,2022,32,202232,2022-08-07,2022-08-13
Iowa,19,IA,3193079,27.0,32,64,2022,33,202233,2022-08-14,2022-08-20
Iowa,19,IA,3193079,22.0,32,64,2022,34,202234,2022-08-21,2022-08-27
Iowa,19,IA,3193079,45.0,32,64,2022,35,202235,2022-08-28,2022-09-03
Iowa,19,IA,3193079,31.0,32,64,2022,36,202236,2022-09-04,2022-09-10
Iowa,19,IA,3193079,36.0,32,64,2022,37,202237,2022-09-11,2022-09-17
Iowa,19,IA,3193079,24.0,32,64,2022,38,202238,2022-09-18,2022-09-24
Iowa,19,IA,3193079,28.0,32,64,2022,39,202239,2022-09-25,2022-10-01
Iowa,19,IA,3193079,55.0,32,64,2022,40,202240,2022-10-02,2022-10-08
Iowa,19,IA,3193079,57.0,32,64,2022,41,202241,2022-10-09,2022-10-15
Iowa,19,IA,3193079,54.0,32,64,2022,42,202242,2022-10-16,2022-10-22
Iowa,19,IA,3193079,97.0,32,64,2022,43,202243,2022-10-23,2022-10-29
Iowa,19,IA,3193079,128.0,32,64,2022,44,202244,2022-10-30,2022-11-05
Iowa,19,IA,3193079,136.0,32,64,2022,45,202245,2022-11-06,2022-11-12
Iowa,19,IA,3193079,175.0,32,64,2022,46,202246,2022-11-13,2022-11-19
Iowa,19,IA,3193079,185.0,32,64,2022,47,202247,2022-11-20,2022-11-26
Iowa,19,IA,3193079,251.0,32,64,2022,48,202248,2022-11-27,2022-12-03
Iowa,19,IA,3193079,249.0,32,64,2022,49,202249,2022-12-04,2022-12-10
Iowa,19,IA,3193079,313.0,32,64,2022,50,202250,2022-12-11,2022-12-17
Iowa,19,IA,3193079,256.0,32,64,2022,51,202251,2022-12-18,2022-12-24
Kansas,20,KS,2934582,266.0,29,59,2021,40,202140,2021-10-03,2021-10-09
Kansas,20,KS,2934582,185.0,29,59,2021,41,202141,2021-10-10,2021-10-16
Kansas,20,KS,2934582,180.0,29,59,2021,42,202142,2021-10-17,2021-10-23
Kansas,20,KS,2934582,180.0,29,59,2021,43,202143,2021-10-24,2021-10-30
Kansas,20,KS,2934582,198.0,29,59,2021,44,202144,2021-10-31,2021-11-06
Kansas,20,KS,2934582,238.0,29,59,2021,45,202145,2021-11-07,2021-11-13
Kansas,20,KS,2934582,244.0,29,59,2021,46,202146,2021-11-14,2021-11-20
Kansas,20,KS,2934582,203.0,29,59,2021,47,202147,2021-11-21,2021-11-27
Kansas,20,KS,2934582,345.0,29,59,2021,48,202148,2021-11-28,2021-12-04
Kansas,20,KS,2934582,408.0,29,59,2021,49,202149,2021-12-05,2021-12-11
Kansas,20,KS,2934582,407.0,29,59,2021,50,202150,2021-12-12,2021-12-18
Kansas,20,KS,2934582,424.0,29,59,2021,51,202151,2021-12-19,2021-12-25
Kansas,20,KS,2934582,574.0,29,59,2021,52,202152,2021-12-26,2022-01-01
Kansas,20,KS,2934582,556.0,29,59,2022,1,202201,2022-01-02,2022-01-08
Kansas,20,KS,2934582,506.0,29,59,2022,2,202202,2022-01-09,2022-01-15
Kansas,20,KS,2934582,413.0,29,59,2022,3,202203,2022-01-16,2022-01-22
Kansas,20,KS,2934582,321.0,29,59,2022,4,202204,2022-01-23,2022-01-29
Kansas,20,KS,2934582,235.0,29,59,2022,5,202205,2022-01-30,2022-02-05
Kansas,20,KS,2934582,167.0,29,59,2022,6,202206,2022-02-06,2022-02-12
Kansas,20,KS,2934582,142.0,29,59,2022,7,202207,2022-02-13,2022-02-19
Kansas,20,KS,2934582,170.0,29,59,2022,8,202208,2022-02-20,2022-02-26
Kansas,20,KS,2934582,228.0,29,59,2022,9,202209,2022-02-27,2022-03-05
Kansas,20,KS,2934582,195.0,29,59,2022,10,202210,2022-03-06,2022-03-12
Kansas,20,KS,2934582,240.0,29,59,2022,11,202211,2022-03-13,2022-03-19
Kansas,20,KS,2934582,230.0,29,59,2022,12,202212,2022-03-20,2022-03-26
Kansas,20,KS,2934582,190.0,29,59,2022,13,202213,2022-03-27,2022-04-02
Kansas,20,KS,2934582,208.0,29,59,2022,14,202214,2022-04-03,2022-04-09
Kansas,20,KS,2934582,187.0,29,59,2022,15,202215,2022-04-10,2022-04-16
Kansas,20,KS,2934582,180.0,29,59,2022,16,202216,2022-04-17,2022-04-23
Kansas,20,KS,2934582,161.0,29,59,2022,17,202217,2022-04-24,2022-04-30
Kansas,20,KS,2934582,151.0,29,59,2022,18,202218,2022-05-01,2022-05-07
Kansas,20,KS,2934582,124.0,29,59,2022,19,202219,2022-05-08,2022-05-14
Kansas,20,KS,2934582,151.0,29,59,2022,20,202220,2022-05-15,2022-05-21
Kansas,20,KS,2934582,136.0,29,59,2022,21,202221,2022-05-22,2022-05-28
Kansas,20,KS,2934582,122.0,29,59,2022,22,202222,2022-05-29,2022-06-04
Kansas,20,KS,2934582,97.0,29,59,2022,23,202223,2022-06-05,2022-06-11
Kansas,20,KS,2934582,113.0,29,59,2022,24,202224,2022-06-12,2022-06-18
Kansas,20,KS,2934582,80.0,29,59,2022,25,202225,2022-06-19,2022-06-25
Kansas,20,KS,2934582,88.0,29,59,2022,26,202226,2022-06-26,2022-07-02
Kansas,20,KS,2934582,105.0,29,59,2022,27,202227,2022-07-03,2022-07-09
Kansas,20,KS,2934582,86.0,29,59,2022,28,202228,2022-07-10,2022-07-16
Kansas,20,KS,2934582,90.0,29,59,2022,29,202229,2022-07-17,2022-07-23
Kansas,20,KS,2934582,119.0,29,59,2022,30,202230,2022-07-24,2022-07-30
Kansas,20,KS,2934582,97.0,29,59,2022,31,202231,2022-07-31,2022-08-06
Kansas,20,KS,2934582,94.0,29,59,2022,32,202232,2022-08-07,2022-08-13
Kansas,20,KS,2934582,83.0,29,59,2022,33,202233,2022-08-14,2022-08-20
Kansas,20,KS,2934582,111.0,29,59,2022,34,202234,2022-08-21,2022-08-27
Kansas,20,KS,2934582,114.0,29,59,2022,35,202235,2022-08-28,2022-09-03
Kansas,20,KS,2934582,122.0,29,59,2022,36,202236,2022-09-04,2022-09-10
Kansas,20,KS,2934582,85.0,29,59,2022,37,202237,2022-09-11,2022-09-17
Kansas,20,KS,2934582,131.0,29,59,2022,38,202238,2022-09-18,2022-09-24
Kansas,20,KS,2934582,159.0,29,59,2022,39,202239,2022-09-25,2022-10-01
Kansas,20,KS,2934582,237.0,29,59,2022,40,202240,2022-10-02,2022-10-08
Kansas,20,KS,2934582,286.0,29,59,2022,41,202241,2022-10-09,2022-10-15
Kansas,20,KS,2934582,369.0,29,59,2022,42,202242,2022-10-16,2022-10-22
Kansas,20,KS,2934582,445.0,29,59,2022,43,202243,2022-10-23,2022-10-29
Kansas,20,KS,2934582,598.0,29,59,2022,44,202244,2022-10-30,2022-11-05
Kansas,20,KS,2934582,747.0,29,59,2022,45,202245,2022-11-06,2022-11-12
Kansas,20,KS,2934582,903.0,29,59,2022,46,202246,2022-11-13,2022-11-19
Kansas,20,KS,2934582,1439.0,29,59,2022,47,202247,2022-11-20,2022-11-26
Kansas,20,KS,2934582,1448.0,29,59,2022,48,202248,2022-11-27,2022-12-03
Kansas,20,KS,2934582,1432.0,29,59,2022,49,202249,2022-12-04,2022-12-10
Kansas,20,KS,2934582,1132.0,29,59,2022,50,202250,2022-12-11,2022-12-17
Kansas,20,KS,2934582,770.0,29,59,2022,51,202251,2022-12-18,2022-12-24
Kentucky,21,KY,4509394,638.0,45,90,2021,40,202140,2021-10-03,2021-10-09
Kentucky,21,KY,4509394,619.0,45,90,2021,41,202141,2021-10-10,2021-10-16
Kentucky,21,KY,4509394,524.0,45,90,2021,42,202142,2021-10-17,2021-10-23
Kentucky,21,KY,4509394,575.0,45,90,2021,43,202143,2021-10-24,2021-10-30
Kentucky,21,KY,4509394,753.0,45,90,2021,44,202144,2021-10-31,2021-11-06
Kentucky,21,KY,4509394,624.0,45,90,2021,45,202145,2021-11-07,2021-11-13
Kentucky,21,KY,4509394,747.0,45,90,2021,46,202146,2021-11-14,2021-11-20
Kentucky,21,KY,4509394,922.0,45,90,2021,47,202147,2021-11-21,2021-11-27
Kentucky,21,KY,4509394,1307.0,45,90,2021,48,202148,2021-11-28,2021-12-04
Kentucky,21,KY,4509394,1169.0,45,90,2021,49,202149,2021-12-05,2021-12-11
Kentucky,21,KY,4509394,1243.0,45,90,2021,50,202150,2021-12-12,2021-12-18
Kentucky,21,KY,4509394,1297.0,45,90,2021,51,202151,2021-12-19,2021-12-25
Kentucky,21,KY,4509394,1829.0,45,90,2021,52,202152,2021-12-26,2022-01-01
Kentucky,21,KY,4509394,1445.0,45,90,2022,1,202201,2022-01-02,2022-01-08
Kentucky,21,KY,4509394,1546.0,45,90,2022,2,202202,2022-01-09,2022-01-15
Kentucky,21,KY,4509394,1109.0,45,90,2022,3,202203,2022-01-16,2022-01-22
Kentucky,21,KY,4509394,1030.0,45,90,2022,4,202204,2022-01-23,2022-01-29
